Time,Temperature (C),Wind Direction (deg),Wind Speed (kmh),hour_of_day_sin,hour_of_day_cos,Load (kW)
2017-04-18 03:00:00,15.7618862174512,331.0,6.3325,0.7071067811865475,0.7071067811865476,983777.76037707
2017-04-18 04:00:00,15.5618862174512,273.5,1.69375,0.8660254037844386,0.5000000000000001,977049.14845707
2017-04-18 05:00:00,14.4743862174512,96.625,4.9475,0.9659258262890684,0.2588190451025207,978859.66049707
2017-04-18 06:00:00,15.1218862174512,59.875,4.4,1.0,6.123233995736766e-17,1003520.69013707
2017-04-18 07:00:00,15.9393862174512,109.0,7.27875,0.9659258262890684,-0.2588190451025206,1086803.44663707
2017-04-18 08:00:00,17.7543862174512,240.625,9.485,0.8660254037844387,-0.4999999999999998,1225456.99839707
2017-04-18 09:00:00,19.5968862174512,262.375,12.22625,0.7071067811865476,-0.7071067811865475,1341431.12033707
2017-04-18 10:00:00,20.7243862174512,274.375,15.5475,0.4999999999999999,-0.8660254037844387,1401300.97953707
2017-04-18 11:00:00,21.4118862174512,268.875,17.27125,0.258819045102521,-0.9659258262890682,1420730.19293707
2017-04-18 12:00:00,20.4418862174512,255.25,15.63375,1.2246467991473532e-16,-1.0,1420630.00113707
2017-04-18 13:00:00,21.7893862174512,261.5,20.0,-0.2588190451025208,-0.9659258262890684,1407822.99973707
2017-04-18 14:00:00,23.2418862174512,277.5,22.34,-0.4999999999999998,-0.8660254037844388,1417889.43533707
2017-04-18 15:00:00,22.0093862174512,280.625,23.6825,-0.7071067811865471,-0.7071067811865479,1412772.31773707
2017-04-18 16:00:00,21.7018862174512,280.5,22.56875,-0.8660254037844384,-0.5000000000000004,1400449.46773707
2017-04-18 17:00:00,21.1618862174512,277.875,20.92,-0.9659258262890684,-0.2588190451025206,1362882.65413707
2017-04-18 18:00:00,19.6843862174512,273.0,12.75125,-1.0,-1.8369701987210294e-16,1309391.96713707
2017-04-18 19:00:00,17.9693862174512,281.125,13.99375,-0.9659258262890684,0.2588190451025203,1259362.60593707
2017-04-18 20:00:00,17.5868862174512,292.125,12.08,-0.8660254037844386,0.5000000000000001,1202627.02493707
2017-04-18 21:00:00,17.7193862174512,293.375,6.965,-0.7071067811865477,0.7071067811865474,1173475.95157707
2017-04-18 22:00:00,17.5718862174512,219.75,1.57625,-0.5000000000000004,0.8660254037844384,1138491.93421707
2017-04-18 23:00:00,16.6743862174512,0.0,4.50625,-0.2588190451025215,0.965925826289068,1104513.40069707
2017-04-19 00:00:00,17.3018862174512,0.0,3.385,0.0,1.0,1072812.43115707
2017-04-19 01:00:00,17.6868862174512,80.0,0.63,0.2588190451025207,0.9659258262890684,1045704.32559707
2017-04-19 02:00:00,17.5843862174512,320.0,4.7175,0.4999999999999999,0.8660254037844387,1024883.76187707
2017-04-19 03:00:00,17.1493862174512,320.0,22.08125,0.7071067811865475,0.7071067811865476,1011767.96203707
2017-04-19 04:00:00,15.9718862174512,250.0,4.23625,0.8660254037844386,0.5000000000000001,994594.27421707
2017-04-19 05:00:00,15.9418862174512,45.75,4.11125,0.9659258262890684,0.2588190451025207,989664.15037707
2017-04-19 06:00:00,15.9518862174512,94.625,5.025,1.0,6.123233995736766e-17,1011451.80609707
2017-04-19 07:00:00,15.3993862174512,145.0,6.63375,0.9659258262890684,-0.2588190451025206,1084156.47479707
2017-04-19 08:00:00,18.3393862174512,175.75,5.74,0.8660254037844387,-0.4999999999999998,1209148.40691707
2017-04-19 09:00:00,20.2118862174512,259.25,11.47375,0.7071067811865476,-0.7071067811865475,1328770.48073707
2017-04-19 10:00:00,22.9993862174512,267.625,18.19625,0.4999999999999999,-0.8660254037844387,1384103.52013707
2017-04-19 11:00:00,22.1343862174512,269.0,17.895,0.258819045102521,-0.9659258262890682,1402423.11973707
2017-04-19 12:00:00,22.6618862174512,268.875,16.70125,1.2246467991473532e-16,-1.0,1401770.42573707
2017-04-19 13:00:00,22.6118862174512,286.25,21.00625,-0.2588190451025208,-0.9659258262890684,1396027.51573707
2017-04-19 14:00:00,21.8518862174512,291.625,23.23125,-0.4999999999999998,-0.8660254037844388,1406420.30973707
2017-04-19 15:00:00,21.8293862174512,295.125,15.25,-0.7071067811865471,-0.7071067811865479,1404971.52773707
2017-04-19 16:00:00,23.1518862174512,305.5,15.77,-0.8660254037844384,-0.5000000000000004,1377915.64633707
2017-04-19 17:00:00,21.4393862174512,312.625,17.88375,-0.9659258262890684,-0.2588190451025206,1344061.80093707
2017-04-19 18:00:00,19.9218862174512,313.125,15.735,-1.0,-1.8369701987210294e-16,1288691.35793707
2017-04-19 19:00:00,19.6068862174512,318.125,13.05375,-0.9659258262890684,0.2588190451025203,1244886.12873707
2017-04-19 20:00:00,18.7443862174512,314.5,10.785,-0.8660254037844386,0.5000000000000001,1194086.36959707
2017-04-19 21:00:00,18.1443862174512,312.5,7.7325,-0.7071067811865477,0.7071067811865474,1151115.03227707
2017-04-19 22:00:00,19.1868862174512,304.25,8.21,-0.5000000000000004,0.8660254037844384,1119017.17479707
2017-04-19 23:00:00,17.6568862174512,240.125,11.76,-0.2588190451025215,0.965925826289068,1083378.43325707
2017-04-20 00:00:00,17.6893862174512,237.625,8.0075,0.0,1.0,1050849.95971707
2017-04-20 01:00:00,17.6693862174512,269.75,6.91375,0.2588190451025207,0.9659258262890684,1020092.35813707
2017-04-20 02:00:00,17.1768862174512,250.25,3.24625,0.4999999999999999,0.8660254037844387,999393.38039707
2017-04-20 03:00:00,16.6993862174512,256.25,2.34375,0.7071067811865475,0.7071067811865476,983425.97059707
2017-04-20 04:00:00,15.8893862174512,117.0,6.00625,0.8660254037844386,0.5000000000000001,977180.54867707
2017-04-20 05:00:00,15.7618862174512,97.875,2.46,0.9659258262890684,0.2588190451025207,985729.59463707
2017-04-20 06:00:00,15.8818862174512,152.25,3.9325,1.0,6.123233995736766e-17,1000986.24433707
2017-04-20 07:00:00,16.8593862174512,134.25,8.29125,0.9659258262890684,-0.2588190451025206,1072514.93311707
2017-04-20 08:00:00,18.5368862174512,127.875,12.025,0.8660254037844387,-0.4999999999999998,1201705.15495707
2017-04-20 09:00:00,19.9543862174512,223.5,13.555,0.7071067811865476,-0.7071067811865475,1318192.37293707
2017-04-20 10:00:00,23.2018862174512,281.375,15.9775,0.4999999999999999,-0.8660254037844387,1375642.54613707
2017-04-20 11:00:00,23.7068862174512,266.0,15.0925,0.258819045102521,-0.9659258262890682,1392445.16973707
2017-04-20 12:00:00,24.2218862174512,281.875,16.18125,1.2246467991473532e-16,-1.0,1396390.10173707
2017-04-20 13:00:00,26.9618862174512,307.5,21.64,-0.2588190451025208,-0.9659258262890684,1385191.69633707
2017-04-20 14:00:00,25.6718862174512,312.875,24.33625,-0.4999999999999998,-0.8660254037844388,1392484.90773707
2017-04-20 15:00:00,23.9118862174512,303.0,22.265,-0.7071067811865471,-0.7071067811865479,1395292.51573707
2017-04-20 16:00:00,25.7843862174512,314.25,22.90875,-0.8660254037844384,-0.5000000000000004,1383653.75633707
2017-04-20 17:00:00,23.3793862174512,311.0,17.59375,-0.9659258262890684,-0.2588190451025206,1346181.81873707
2017-04-20 18:00:00,22.4943862174512,304.75,13.92375,-1.0,-1.8369701987210294e-16,1282750.61373707
2017-04-20 19:00:00,21.5143862174512,262.0,11.52,-0.9659258262890684,0.2588190451025203,1242376.67453707
2017-04-20 20:00:00,19.3343862174512,225.125,11.3075,-0.8660254037844386,0.5000000000000001,1195987.47153707
2017-04-20 21:00:00,18.7893862174512,221.125,11.63625,-0.7071067811865477,0.7071067811865474,1157259.96811707
2017-04-20 22:00:00,19.4943862174512,237.5,14.035,-0.5000000000000004,0.8660254037844384,1127050.67063707
2017-04-20 23:00:00,19.1568862174512,242.625,12.53,-0.2588190451025215,0.965925826289068,1096897.39713707
2017-04-21 00:00:00,19.3918862174512,264.875,10.60875,0.0,1.0,1069988.81553707
2017-04-21 01:00:00,18.1193862174512,267.625,7.54,0.2588190451025207,0.9659258262890684,1041366.76193707
2017-04-21 02:00:00,18.4968862174512,334.625,5.03375,0.4999999999999999,0.8660254037844387,1021042.11821707
2017-04-21 03:00:00,17.8693862174512,230.25,7.11,0.7071067811865475,0.7071067811865476,1002398.04241707
2017-04-21 04:00:00,17.7093862174512,103.5,8.69375,0.8660254037844386,0.5000000000000001,998231.13453707
2017-04-21 05:00:00,17.4518862174512,142.375,5.76,0.9659258262890684,0.2588190451025207,1000164.15645707
2017-04-21 06:00:00,17.2993862174512,154.75,1.67875,1.0,6.123233995736766e-17,1013620.09617707
2017-04-21 07:00:00,17.8568862174512,173.0,6.41875,0.9659258262890684,-0.2588190451025206,1086672.56893707
2017-04-21 08:00:00,19.3443862174512,182.0,7.31625,0.8660254037844387,-0.4999999999999998,1218824.69069707
2017-04-21 09:00:00,21.6668862174512,210.125,5.43875,0.7071067811865476,-0.7071067811865475,1338949.35873707
2017-04-21 10:00:00,25.2043862174512,230.25,2.36875,0.4999999999999999,-0.8660254037844387,1395351.96973707
2017-04-21 11:00:00,25.5818862174512,268.5,11.49875,0.258819045102521,-0.9659258262890682,1416767.44373707
2017-04-21 12:00:00,25.2393862174512,265.625,15.47375,1.2246467991473532e-16,-1.0,1419643.69973707
2017-04-21 13:00:00,27.5643862174512,291.0,24.175,-0.2588190451025208,-0.9659258262890684,1410920.28373707
2017-04-21 14:00:00,24.4443862174512,294.25,27.41125,-0.4999999999999998,-0.8660254037844388,1429526.22753707
2017-04-21 15:00:00,25.5418862174512,287.5,22.6325,-0.7071067811865471,-0.7071067811865479,1424625.95373707
2017-04-21 16:00:00,29.2143862174512,310.5,23.56,-0.8660254037844384,-0.5000000000000004,1410268.37973707
2017-04-21 17:00:00,25.5043862174512,312.5,22.77,-0.9659258262890684,-0.2588190451025206,1371228.03013707
2017-04-21 18:00:00,24.7543862174512,308.875,17.64875,-1.0,-1.8369701987210294e-16,1302732.98333707
2017-04-21 19:00:00,23.6818862174512,267.375,13.805,-0.9659258262890684,0.2588190451025203,1255640.82633707
2017-04-21 20:00:00,22.0968862174512,211.0,14.42125,-0.8660254037844386,0.5000000000000001,1206963.70933707
2017-04-21 21:00:00,21.0793862174512,200.125,10.9625,-0.7071067811865477,0.7071067811865474,1171746.50187707
2017-04-21 22:00:00,21.3318862174512,231.75,8.52,-0.5000000000000004,0.8660254037844384,1132740.64249707
2017-04-21 23:00:00,19.6518862174512,234.25,11.195,-0.2588190451025215,0.965925826289068,1099052.80293707
2017-04-22 00:00:00,19.6993862174512,239.0,9.71125,0.0,1.0,1067214.60137707
2017-04-22 01:00:00,19.6818862174512,236.25,9.14,0.2588190451025207,0.9659258262890684,1039568.49579707
2017-04-22 02:00:00,19.3018862174512,205.0,7.72,0.4999999999999999,0.8660254037844387,1014470.76619707
2017-04-22 03:00:00,18.8768862174512,176.625,7.025,0.7071067811865475,0.7071067811865476,997419.12033707
2017-04-22 04:00:00,17.7893862174512,177.375,5.74,0.8660254037844386,0.5000000000000001,989966.75445707
2017-04-22 05:00:00,17.0618862174512,173.0,6.29875,0.9659258262890684,0.2588190451025207,990515.08447707
2017-04-22 06:00:00,17.8218862174512,192.0,6.91,1.0,6.123233995736766e-17,988013.79043707
2017-04-22 07:00:00,18.8718862174512,208.5,5.51875,0.9659258262890684,-0.2588190451025206,1034330.46967707
2017-04-22 08:00:00,20.7343862174512,217.5,9.155,0.8660254037844387,-0.4999999999999998,1110209.36631707
2017-04-22 09:00:00,22.6718862174512,226.125,12.46375,0.7071067811865476,-0.7071067811865475,1203350.10483707
2017-04-22 10:00:00,25.3318862174512,247.25,16.9275,0.4999999999999999,-0.8660254037844387,1263682.54593707
2017-04-22 11:00:00,25.5718862174512,233.25,18.14125,0.258819045102521,-0.9659258262890682,1274858.38933707
2017-04-22 12:00:00,25.0318862174512,236.25,19.805,1.2246467991473532e-16,-1.0,1270454.39933707
2017-04-22 13:00:00,27.7993862174512,258.75,22.84875,-0.2588190451025208,-0.9659258262890684,1266180.10613707
2017-04-22 14:00:00,25.9843862174512,260.25,23.35875,-0.4999999999999998,-0.8660254037844388,1273578.71413707
2017-04-22 15:00:00,25.1318862174512,264.125,19.9325,-0.7071067811865471,-0.7071067811865479,1263676.90013707
2017-04-22 16:00:00,26.6293862174512,277.0,20.355,-0.8660254037844384,-0.5000000000000004,1242495.76613707
2017-04-22 17:00:00,22.8568862174512,267.5,21.34625,-0.9659258262890684,-0.2588190451025206,1202721.01093707
2017-04-22 18:00:00,21.8268862174512,276.0,18.125,-1.0,-1.8369701987210294e-16,1175549.95363707
2017-04-22 19:00:00,21.5018862174512,284.25,13.1225,-0.9659258262890684,0.2588190451025203,1156415.23001707
2017-04-22 20:00:00,19.9518862174512,261.5,9.225,-0.8660254037844386,0.5000000000000001,1130367.75441707
2017-04-22 21:00:00,19.7493862174512,264.0,7.4725,-0.7071067811865477,0.7071067811865474,1109633.20475707
2017-04-22 22:00:00,19.7318862174512,248.75,7.805,-0.5000000000000004,0.8660254037844384,1086001.64119707
2017-04-22 23:00:00,19.5743862174512,225.0,9.3725,-0.2588190451025215,0.965925826289068,1061643.68949707
2017-04-23 00:00:00,18.7968862174512,204.625,7.845,0.0,1.0,1038462.06179707
2017-04-23 01:00:00,18.0118862174512,204.0,7.715,0.2588190451025207,0.9659258262890684,1017390.33609707
2017-04-23 02:00:00,18.5918862174512,181.125,8.55,0.4999999999999999,0.8660254037844387,1000039.75831707
2017-04-23 03:00:00,18.2068862174512,196.5,7.92375,0.7071067811865475,0.7071067811865476,978642.89859707
2017-04-23 04:00:00,17.6893862174512,199.5,10.455,0.8660254037844386,0.5000000000000001,969166.91273707
2017-04-23 05:00:00,17.0968862174512,197.0,9.42375,0.9659258262890684,0.2588190451025207,963841.71477707
2017-04-23 06:00:00,18.0768862174512,194.25,8.24875,1.0,6.123233995736766e-17,949783.70895707
2017-04-23 07:00:00,19.6943862174512,191.875,11.59125,0.9659258262890684,-0.2588190451025206,946278.39297707
2017-04-23 08:00:00,21.2418862174512,198.75,13.28375,0.8660254037844387,-0.4999999999999998,974166.76451707
2017-04-23 09:00:00,22.8243862174512,207.625,15.6325,0.7071067811865476,-0.7071067811865475,1010846.04605707
2017-04-23 10:00:00,24.6018862174512,234.875,17.38625,0.4999999999999999,-0.8660254037844387,1042995.65373707
2017-04-23 11:00:00,25.4668862174512,240.75,17.96875,0.258819045102521,-0.9659258262890682,1058418.25155707
2017-04-23 12:00:00,25.3368862174512,251.625,17.92875,1.2246467991473532e-16,-1.0,1065799.67539707
2017-04-23 13:00:00,27.5593862174512,273.625,17.03375,-0.2588190451025208,-0.9659258262890684,1061352.14733707
2017-04-23 14:00:00,24.2568862174512,263.375,17.7975,-0.4999999999999998,-0.8660254037844388,1061104.61341707
2017-04-23 15:00:00,23.6093862174512,274.0,16.39125,-0.7071067811865471,-0.7071067811865479,1054738.53941707
2017-04-23 16:00:00,26.5693862174512,289.375,17.67375,-0.8660254037844384,-0.5000000000000004,1045443.58357707
2017-04-23 17:00:00,23.7793862174512,280.0,14.77875,-0.9659258262890684,-0.2588190451025206,1038945.72367707
2017-04-23 18:00:00,22.0718862174512,306.5,10.63875,-1.0,-1.8369701987210294e-16,1041266.67359707
2017-04-23 19:00:00,21.6768862174512,286.25,5.98625,-0.9659258262890684,0.2588190451025203,1052327.58743707
2017-04-23 20:00:00,20.9993862174512,78.25,4.605,-0.8660254037844386,0.5000000000000001,1050731.61351707
2017-04-23 21:00:00,20.4943862174512,130.125,3.96375,-0.7071067811865477,0.7071067811865474,1045021.04765707
2017-04-23 22:00:00,21.3043862174512,289.625,6.20125,-0.5000000000000004,0.8660254037844384,1037031.86777707
2017-04-23 23:00:00,19.9443862174512,293.5,11.78625,-0.2588190451025215,0.965925826289068,1027398.73393707
2017-04-24 00:00:00,19.7318862174512,308.75,8.29375,0.0,1.0,1007620.44019707
2017-04-24 01:00:00,19.5943862174512,321.625,7.99375,0.2588190451025207,0.9659258262890684,989032.27449707
2017-04-24 02:00:00,18.6293862174512,339.375,10.48125,0.4999999999999999,0.8660254037844387,976138.41267707
2017-04-24 03:00:00,17.8743862174512,338.625,9.36375,0.7071067811865475,0.7071067811865476,963213.73277707
2017-04-24 04:00:00,17.6968862174512,280.125,7.76875,0.8660254037844386,0.5000000000000001,954488.21491707
2017-04-24 05:00:00,17.4068862174512,138.0,7.98,0.9659258262890684,0.2588190451025207,958580.45087707
2017-04-24 06:00:00,17.6893862174512,172.0,11.1275,1.0,6.123233995736766e-17,982707.34439707
2017-04-24 07:00:00,18.1568862174512,165.625,13.50125,0.9659258262890684,-0.2588190451025206,1066248.76895707
2017-04-24 08:00:00,20.9418862174512,164.625,8.5875,0.8660254037844387,-0.4999999999999998,1196057.98273707
2017-04-24 09:00:00,23.5243862174512,184.125,7.22625,0.7071067811865476,-0.7071067811865475,1322466.97853707
2017-04-24 10:00:00,27.7593862174512,245.125,15.24125,0.4999999999999999,-0.8660254037844387,1385439.58773707
2017-04-24 11:00:00,26.8518862174512,244.0,16.635,0.258819045102521,-0.9659258262890682,1402105.71573707
2017-04-24 12:00:00,26.2293862174512,245.5,17.24625,1.2246467991473532e-16,-1.0,1410041.49773707
2017-04-24 13:00:00,27.3418862174512,262.75,20.675,-0.2588190451025208,-0.9659258262890684,1394844.95773707
2017-04-24 14:00:00,26.4818862174512,268.0,20.5,-0.4999999999999998,-0.8660254037844388,1400441.37573707
2017-04-24 15:00:00,24.3818862174512,265.875,19.665,-0.7071067811865471,-0.7071067811865479,1395626.48573707
2017-04-24 16:00:00,24.5018862174512,290.625,17.38375,-0.8660254037844384,-0.5000000000000004,1377157.49373707
2017-04-24 17:00:00,23.6118862174512,302.875,14.24125,-0.9659258262890684,-0.2588190451025206,1336303.87853707
2017-04-24 18:00:00,21.9743862174512,310.25,17.36125,-1.0,-1.8369701987210294e-16,1273846.30553707
2017-04-24 19:00:00,21.7543862174512,284.875,14.34375,-0.9659258262890684,0.2588190451025203,1221334.07053707
2017-04-24 20:00:00,21.4918862174512,274.0,7.955,-0.8660254037844386,0.5000000000000001,1157112.62945707
2017-04-24 21:00:00,19.8793862174512,277.75,5.045,-0.7071067811865477,0.7071067811865474,1123205.27805707
2017-04-24 22:00:00,19.7218862174512,233.125,9.99,-0.5000000000000004,0.8660254037844384,1088979.30061707
2017-04-24 23:00:00,19.7018862174512,227.375,9.59375,-0.2588190451025215,0.965925826289068,1062929.23303707
2017-04-25 00:00:00,19.2468862174512,214.875,9.59375,0.0,1.0,1029678.07553707
2017-04-25 01:00:00,17.9518862174512,236.75,11.15875,0.2588190451025207,0.9659258262890684,1001775.63987707
2017-04-25 02:00:00,17.7793862174512,241.25,11.55625,0.4999999999999999,0.8660254037844387,982191.34015707
2017-04-25 03:00:00,17.9418862174512,270.75,5.00125,0.7071067811865475,0.7071067811865476,965010.68639707
2017-04-25 04:00:00,17.7793862174512,302.375,5.185,0.8660254037844386,0.5000000000000001,956745.68445707
2017-04-25 05:00:00,17.7293862174512,182.625,5.41,0.9659258262890684,0.2588190451025207,959883.52645707
2017-04-25 06:00:00,17.6393862174512,162.625,5.66625,1.0,6.123233995736766e-17,969202.93219707
2017-04-25 07:00:00,18.0593862174512,130.75,7.455,0.9659258262890684,-0.2588190451025206,1050179.12675707
2017-04-25 08:00:00,20.3243862174512,153.375,9.13375,0.8660254037844387,-0.4999999999999998,1178379.44843707
2017-04-25 09:00:00,22.2218862174512,169.5,10.04375,0.7071067811865476,-0.7071067811865475,1292905.79873707
2017-04-25 10:00:00,26.2043862174512,277.5,14.55,0.4999999999999999,-0.8660254037844387,1351832.20173707
2017-04-25 11:00:00,27.1818862174512,273.375,17.5325,0.258819045102521,-0.9659258262890682,1371778.40973707
2017-04-25 12:00:00,25.6418862174512,254.25,16.19,1.2246467991473532e-16,-1.0,1375068.09373707
2017-04-25 13:00:00,29.0693862174512,265.75,22.23875,-0.2588190451025208,-0.9659258262890684,1368218.06173707
2017-04-25 14:00:00,29.0043862174512,269.5,23.51875,-0.4999999999999998,-0.8660254037844388,1379197.36773707
2017-04-25 15:00:00,25.4718862174512,266.5,21.13875,-0.7071067811865471,-0.7071067811865479,1371427.85173707
2017-04-25 16:00:00,27.5893862174512,278.375,22.49875,-0.8660254037844384,-0.5000000000000004,1345509.96413707
2017-04-25 17:00:00,24.4418862174512,271.875,20.39,-0.9659258262890684,-0.2588190451025206,1307076.85253707
2017-04-25 18:00:00,22.3418862174512,275.0,17.4075,-1.0,-1.8369701987210294e-16,1247426.28353707
2017-04-25 19:00:00,22.4843862174512,290.0,17.555,-0.9659258262890684,0.2588190451025203,1196000.74651707
2017-04-25 20:00:00,21.5768862174512,291.875,13.43125,-0.8660254037844386,0.5000000000000001,1153023.83137707
2017-04-25 21:00:00,20.2268862174512,285.875,11.8375,-0.7071067811865477,0.7071067811865474,1127517.44795707
2017-04-25 22:00:00,21.4543862174512,296.125,13.87375,-0.5000000000000004,0.8660254037844384,1102986.00241707
2017-04-25 23:00:00,21.4118862174512,304.75,11.26875,-0.2588190451025215,0.965925826289068,1071850.32691707
2017-04-26 00:00:00,19.7118862174512,323.625,8.81375,0.0,1.0,1036967.98543707
2017-04-26 01:00:00,19.6743862174512,331.375,8.0375,0.2588190451025207,0.9659258262890684,1007518.37979707
2017-04-26 02:00:00,19.5418862174512,182.875,6.28125,0.4999999999999999,0.8660254037844387,982415.76819707
2017-04-26 03:00:00,18.4093862174512,321.0,3.965,0.7071067811865475,0.7071067811865476,965333.58239707
2017-04-26 04:00:00,17.6768862174512,183.375,3.64875,0.8660254037844386,0.5000000000000001,953907.07455707
2017-04-26 05:00:00,16.9293862174512,148.0,3.79875,0.9659258262890684,0.2588190451025207,956012.83045707
2017-04-26 06:00:00,17.3418862174512,112.875,5.2625,1.0,6.123233995736766e-17,966186.39229707
2017-04-26 07:00:00,17.9318862174512,128.0,9.425,0.9659258262890684,-0.2588190451025206,1028178.83519707
2017-04-26 08:00:00,19.7793862174512,165.0,9.325,0.8660254037844387,-0.4999999999999998,1133737.59933707
2017-04-26 09:00:00,22.2368862174512,230.75,8.80875,0.7071067811865476,-0.7071067811865475,1232736.44353707
2017-04-26 10:00:00,25.4018862174512,265.5,11.0525,0.4999999999999999,-0.8660254037844387,1282723.82093707
2017-04-26 11:00:00,26.2693862174512,265.5,17.87875,0.258819045102521,-0.9659258262890682,1306280.42453707
2017-04-26 12:00:00,25.1893862174512,267.375,17.5725,1.2246467991473532e-16,-1.0,1313314.55453707
2017-04-26 13:00:00,28.8668862174512,275.5,19.98,-0.2588190451025208,-0.9659258262890684,1306379.02653707
2017-04-26 14:00:00,28.0918862174512,278.5,21.35625,-0.4999999999999998,-0.8660254037844388,1316316.52653707
2017-04-26 15:00:00,24.3418862174512,276.0,22.04125,-0.7071067811865471,-0.7071067811865479,1317929.92053707
2017-04-26 16:00:00,26.6293862174512,294.125,21.71,-0.8660254037844384,-0.5000000000000004,1307158.09253707
2017-04-26 17:00:00,24.0568862174512,285.625,22.85375,-0.9659258262890684,-0.2588190451025206,1282215.42113707
2017-04-26 18:00:00,22.1418862174512,292.0,17.925,-1.0,-1.8369701987210294e-16,1248569.72393707
2017-04-26 19:00:00,20.0543862174512,282.625,18.15,-0.9659258262890684,0.2588190451025203,1205073.60693707
2017-04-26 20:00:00,19.7418862174512,282.625,16.99,-0.8660254037844386,0.5000000000000001,1172941.56147707
2017-04-26 21:00:00,19.7418862174512,300.125,8.89,-0.7071067811865477,0.7071067811865474,1142451.89617707
2017-04-26 22:00:00,19.7418862174512,300.625,7.54,-0.5000000000000004,0.8660254037844384,1113317.45465707
2017-04-26 23:00:00,19.6243862174512,302.0,7.5,-0.2588190451025215,0.965925826289068,1087141.53911707
2017-04-27 00:00:00,18.8018862174512,310.625,7.02875,0.0,1.0,1059613.18753707
2017-04-27 01:00:00,17.8793862174512,295.375,5.9,0.2588190451025207,0.9659258262890684,1032715.81585707
2017-04-27 02:00:00,17.7793862174512,302.625,7.23375,0.4999999999999999,0.8660254037844387,1011654.10423707
2017-04-27 03:00:00,17.9418862174512,291.0,7.02875,0.7071067811865475,0.7071067811865476,1001057.68637707
2017-04-27 04:00:00,17.7793862174512,40.25,5.635,0.8660254037844386,0.5000000000000001,989049.82053707
2017-04-27 05:00:00,17.7418862174512,99.125,5.42875,0.9659258262890684,0.2588190451025207,997762.56841707
2017-04-27 06:00:00,17.7418862174512,91.0,5.645,1.0,6.123233995736766e-17,1008281.13813707
2017-04-27 07:00:00,17.9593862174512,81.125,6.54375,0.9659258262890684,-0.2588190451025206,1080679.33893707
2017-04-27 08:00:00,19.7018862174512,72.0,8.29875,0.8660254037844387,-0.4999999999999998,1212233.62467707
2017-04-27 09:00:00,22.5543862174512,140.25,10.28875,0.7071067811865476,-0.7071067811865475,1328682.01873707
2017-04-27 10:00:00,25.2118862174512,293.25,15.67,0.4999999999999999,-0.8660254037844387,1386564.21373707
2017-04-27 11:00:00,24.8493862174512,276.125,20.27125,0.258819045102521,-0.9659258262890682,1406506.75373707
2017-04-27 12:00:00,25.0918862174512,268.875,18.95,1.2246467991473532e-16,-1.0,1416477.13773707
2017-04-27 13:00:00,27.5768862174512,286.25,21.0375,-0.2588190451025208,-0.9659258262890684,1406568.08573707
2017-04-27 14:00:00,28.8643862174512,292.875,22.52,-0.4999999999999998,-0.8660254037844388,1425355.41153707
2017-04-27 15:00:00,26.0368862174512,290.625,21.475,-0.7071067811865471,-0.7071067811865479,1419525.57973707
2017-04-27 16:00:00,26.8893862174512,296.375,22.69125,-0.8660254037844384,-0.5000000000000004,1401397.76173707
2017-04-27 17:00:00,24.0368862174512,293.5,21.7525,-0.9659258262890684,-0.2588190451025206,1358088.05633707
2017-04-27 18:00:00,22.0018862174512,286.625,17.7775,-1.0,-1.8369701987210294e-16,1292898.86153707
2017-04-27 19:00:00,20.0343862174512,287.75,17.9375,-0.9659258262890684,0.2588190451025203,1245830.77453707
2017-04-27 20:00:00,19.7218862174512,283.125,15.885,-0.8660254037844386,0.5000000000000001,1197292.23933707
2017-04-27 21:00:00,19.6218862174512,294.375,10.49375,-0.7071067811865477,0.7071067811865474,1164565.86189707
2017-04-27 22:00:00,19.7218862174512,297.125,10.935,-0.5000000000000004,0.8660254037844384,1134232.30247707
2017-04-27 23:00:00,19.6718862174512,285.75,10.70625,-0.2588190451025215,0.965925826289068,1106987.91489707
2017-04-28 00:00:00,19.3218862174512,307.625,7.7275,0.0,1.0,1070972.70943707
2017-04-28 01:00:00,19.6718862174512,322.625,5.94,0.2588190451025207,0.9659258262890684,1042756.89577707
2017-04-28 02:00:00,19.4943862174512,306.0,7.0075,0.4999999999999999,0.8660254037844387,1021366.48409707
2017-04-28 03:00:00,18.0168862174512,325.5,4.99625,0.7071067811865475,0.7071067811865476,1005371.10627707
2017-04-28 04:00:00,17.7493862174512,280.25,1.35,0.8660254037844386,0.5000000000000001,993797.86639707
2017-04-28 05:00:00,17.7418862174512,136.25,4.50625,0.9659258262890684,0.2588190451025207,999748.58033707
2017-04-28 06:00:00,17.9893862174512,203.0,3.84,1.0,6.123233995736766e-17,1004689.66423707
2017-04-28 07:00:00,19.6018862174512,283.375,4.085,0.9659258262890684,-0.2588190451025206,1076376.40087707
2017-04-28 08:00:00,20.9318862174512,291.625,6.56625,0.8660254037844387,-0.4999999999999998,1205572.03667707
2017-04-28 09:00:00,23.1668862174512,282.75,7.5325,0.7071067811865476,-0.7071067811865475,1320069.55073707
2017-04-28 10:00:00,25.4143862174512,290.875,16.33125,0.4999999999999999,-0.8660254037844387,1384022.28173707
2017-04-28 11:00:00,25.7918862174512,289.125,18.65125,0.258819045102521,-0.9659258262890682,1409052.37973707
2017-04-28 12:00:00,26.6718862174512,289.375,16.95,1.2246467991473532e-16,-1.0,1415083.67973707
